"","Lacz.1","Lacz.2","Lacz.3","Yap.1","Yap.2","Yap.3"
"ENSMUSG00000074364_Ehd2",1.31847902924792,2.01212904205991,2.08657739975097,2.1607364323585,3.13076051881005,2.50875822943336
"ENSMUSG00000070808_Bicra",7.3309745810591,7.22306418245176,7.19955915571444,7.35764712134191,7.33780639783331,7.07370732072587
"ENSMUSG00000006024_Napa",7.13411465896102,7.14358294642855,7.0997546650933,5.64239993236527,5.98923326932038,6.21039966326195
"ENSMUSG00000006021_Kptn",3.02671966639664,3.05701430370966,3.14822967193362,3.04121324831749,3.01089039981018,2.78489765722127
"ENSMUSG00000030376_Slc8a2",0.456707108587263,0.745017126269968,0.504725922647275,-0.278234226871623,-0.104515660564738,-0.36728623809996
"ENSMUSG00000041420_Meis3",-2.1897715149878,-2.72194631137687,-1.65528095290355,-1.3380288296609,-0.738599817871904,-1.00807207398612
"ENSMUSG00000006019_Dhx34",3.31705246243321,3.23573781563166,3.33874327201413,3.47528383929521,3.54154526391718,3.37396059487373
"ENSMUSG00000074361_C5ar2",-2.29768919478205,-2.72194631137687,-2.20190366475173,-1.58871786671378,-0.829906827908217,-1.3360315595001
"ENSMUSG00000049130_C5ar1",-2.41433684847742,-2.54039714184597,-1.5457936567562,-0.171866268065231,0.512289371410837,0.207105735991715
"ENSMUSG00000091811_Inafm1",1.55402943647109,1.97531553580324,1.8161836339544,2.50018937669885,2.53609655759541,2.86965904461891
"ENSMUSG00000041375_Ccdc9",3.93749733357601,4.01327137783716,3.86272697021153,4.79063590435094,4.8612700806629,4.97310587793406
"ENSMUSG00000002083_Bbc3",-0.232620947997885,0.0925110976627303,-0.162951040679119,1.22580221014176,1.41012916277855,1.43765688214452
"ENSMUSG00000052833_Sae1",4.59220872321313,4.77118043510779,4.78143757595503,4.67424558990195,4.84844287636212,4.73097262588212
"ENSMUSG00000059273_Zc3h4",6.28960185123873,6.29885196845423,6.19394252649152,6.07470545931394,6.19612307157276,6.14929180800266
"ENSMUSG00000019158_Tmem160",0.142541242873246,-0.179035256312994,-0.0842744499248404,0.123791041319972,0.155610570902893,-0.36728623809996
"ENSMUSG00000058230_Arhgap35",7.91565985997991,7.8515601229282,7.81441382743765,7.8555517382289,7.8205329335346,7.69733660065661
"ENSMUSG00000100583_Gm29443",0.163041779400962,0.597782762390447,0.554752303231726,-0.111617175052255,0.269967696901202,-0.321000099280834
"ENSMUSG00000008036_Ap2s1",2.90420461272388,2.98476641211776,2.94752207732855,3.39622120993893,3.34942428042981,3.1375315977178
"ENSMUSG00000001918_Slc1a5",1.83522169364219,3.55051528218313,3.21392063005793,3.2885538986984,4.73155470417402,3.91225003088216
"ENSMUSG00000048920_Fkrp",3.0516720301224,3.08492994823697,3.21002338103401,3.11870969796974,3.14281792558599,3.08263299991386
"ENSMUSG00000030374_Strn4",4.62767419269279,4.60520414826013,4.60570402045116,4.87432729688394,5.01431162094802,4.82852308014333
"ENSMUSG00000041187_Prkd2",0.956886957412299,1.00086875178461,0.986999452583229,1.47535075111506,2.18018688298488,1.93868471099428
"ENSMUSG00000097842_9330104G04Rik",-3.00693041844194,-2.2341481013087,-1.97201015910354,-2.36840149885719,-2.10923951510989,-2.18980463779909
"ENSMUSG00000078794_Dact3",-2.08936759211186,-1.4948150157322,-1.25980232505443,-1.16476822201292,-0.223294909906593,-0.90205672589872
"ENSMUSG00000043017_Ptgir",-2.29768919478205,-2.92967570367507,-1.49401606370436,-0.870423539763433,-0.695025713655789,-1.89040215289826
"ENSMUSG00000019370_Calm3",3.8002726472563,3.82333654048031,3.95060106958909,4.21855613332048,4.32765533458606,4.11945257871485
"ENSMUSG00000070802_Pnmal2",-1.82430930095505,-2.2341481013087,-2.04464572004539,-1.2927242344107,0.0314023130310407,-1.3360315595001
"ENSMUSG00000041117_Ccdc8",-1.60047298356414,-1.98166187148557,-1.13559188643592,-1.58871786671378,-0.611637478758361,-1.3360315595001
"ENSMUSG00000003099_Ppp5c",4.83112573823418,4.96577634197826,5.02991445698558,4.81218030176304,4.85395422062277,4.73165902099311
"ENSMUSG00000004328_Hif3a",1.82882036579728,2.11047343929964,2.45587098563469,1.86337957198618,1.54344423880362,1.68451049244693
"ENSMUSG00000108807_4833404L02Rik",-1.67129532855683,-1.41445287845171,-0.848729787365565,-2.8040486010827,-2.65964200455035,-2.4638034761804
"ENSMUSG00000040987_Mill2",0.203189089565322,0.727413848811491,1.22959557904508,1.32360004374118,2.53609655759541,1.96694203778333
"ENSMUSG00000074358_Ccdc61",3.12665152452999,3.28169159129671,3.04918362792277,3.65511505148318,3.62986350962521,3.61176075280431
"ENSMUSG00000030411_Nova2",-1.23597995462441,-0.841448595852554,-1.13559188643592,-1.53497390756578,-0.494950136832151,-1.00807207398612
"ENSMUSG00000048481_Mypop",1.74291033848514,1.8588791365763,1.97618066028808,1.73800649503668,1.84593802130279,1.75102035303975
"ENSMUSG00000086533_Mypopos",0.183255082369821,0.0925110976627303,0.466033800180712,-0.131421950883265,0.355344633402481,0.0219848681513622
"ENSMUSG00000044030_Irf2bp1",1.53055452165517,1.11357381116684,1.95770600716329,1.6766882766344,1.48781054894232,1.52893795764768
"ENSMUSG00000023118_Sympk",5.71925959955313,5.64474279491719,5.70963662305372,5.64276435540648,5.60946207315775,5.49451076570644
"ENSMUSG00000030410_Dmwd",3.02392035268367,2.9396146723502,2.87799458672499,3.56569522984784,3.57530134580481,3.32203652406382
"ENSMUSG00000030409_Dmpk",7.11270195827906,7.2293312812083,7.11767760297444,7.43868811918331,7.34614087022532,7.19948244199854
"ENSMUSG00000040841_Six5",-0.206087736120961,-0.645241937208534,-0.267743175183496,-1.04724215052659,-0.104515660564738,-0.515782963895608
"ENSMUSG00000050428_Fbxo46",3.26821183623962,3.40308127679747,3.26176821525515,3.59762644103016,3.59737444496643,3.61771404866939
"ENSMUSG00000030407_Qpctl",1.83522169364219,1.58359706407546,1.74793760728644,1.6066824135999,1.65709308419427,1.4309103688872
"ENSMUSG00000040824_Snrpd2",0.222851414207964,0.813357877705767,0.771221242818487,0.933433453051779,0.416217011930425,0.604890172045298
"ENSMUSG00000040811_Eml2",3.04892076189738,2.86107208896478,2.96149803622952,3.17824483968129,3.40304216307802,3.31838571678278
"ENSMUSG00000052214_Opa3",5.31153978716465,5.32156237255551,5.3162153626321,5.30658702533624,5.32394581809678,5.06855912167447
"ENSMUSG00000030403_Vasp",4.13072340567297,3.80457173686418,4.04550734947677,4.68135826831503,4.84106151252883,4.17198205700834
"ENSMUSG00000030402_Ppm1n",-0.902020547885396,-1.3383319289521,-1.49401606370436,-1.64454164968412,-2.10923951510989,-1.43115704382943
"ENSMUSG00000030401_Rtn2",5.31726733260363,4.9141933917907,5.80444071623644,5.09491442915593,4.59451132842078,4.58364149974219
"ENSMUSG00000003545_Fosb",0.163041779400962,-0.282234337705443,-0.985042678043698,-1.7631196715559,-0.611637478758361,-0.129333144377416
"ENSMUSG00000108854_D830036C21Rik",1.38979288856251,1.46113775830091,1.40347946235641,2.83725992087016,2.51305802948321,2.43650057877325
"ENSMUSG00000109366_Gm44698",1.82239050822643,1.68739410328651,1.86160811408179,3.03011292586644,2.67956693784874,2.31352211090353
"ENSMUSG00000003549_Ercc1",2.19014285095196,2.20253966938882,2.49803280005403,3.14364358899938,2.85104919932644,2.91629321649798
"ENSMUSG00000047649_Cd3eap",-0.343920693301513,-1.2660268544301,-0.311888480242614,-0.0728050415784042,-0.162683221085243,-0.542089387279525
"ENSMUSG00000040734_Ppp1r13l",0.568507397377684,0.673277381719294,0.76060270412595,0.5907355725727,0.782704651027137,0.556122541423221
"ENSMUSG00000030400_Ercc2",3.40143494238906,3.37226269010506,3.42027646224265,3.60811503391706,3.73714405930778,3.79630282052958
"ENSMUSG00000030399_Ckm",9.33716753489552,9.36535265495373,9.67198347627135,9.54652137131174,9.43948713248825,9.2330758765922
"ENSMUSG00000040705_A930016O22Rik",-0.433419380681417,-1.06860351004319,-0.334478242566805,0.0198890936021426,-0.352737962202182,0.453344487024809
"ENSMUSG00000030397_Mark4",4.02129146066413,4.03847328208103,3.9691663461393,4.06713388093012,4.33161113595114,3.97272471264336
"ENSMUSG00000011263_Exoc3l2",-2.83445723970939,-2.92967570367507,-2.94629307702315,-1.82627579737712,-1.47228022137838,-1.95963118502826
"ENSMUSG00000057667_Bloc1s3",-1.13242268517411,-1.41445287845171,-1.65528095290355,-1.38480236735934,-0.978711214135687,-1.24679216084666
"ENSMUSG00000002043_Trappc6a",-0.206087736120961,0.223858308919233,0.0612702907424661,0.490635923380451,0.2917902567816,-0.109527414413012
"ENSMUSG00000051403_Ppp1r37",5.80083524787779,5.8983238197472,5.75514521428305,6.10173079240851,6.08919706143865,6.01279856307573
"ENSMUSG00000044709_Gemin7",3.32844147520886,3.30561460050735,3.38614303771152,3.62148928228089,3.79559139597366,3.69436016075054
"ENSMUSG00000011267_Zfp296",-1.40674593113627,-1.67035964332821,-1.34897868458375,-2.27733203556096,-2.35835041294046,-2.03235041906894
"ENSMUSG00000061028_Clasrp",4.82309680468479,4.77010616762296,4.85690264108251,5.00649733257102,5.13692649168442,5.09600558305814
"ENSMUSG00000002983_Relb",3.10562347488159,3.11231567235961,3.06004953467807,3.56723189688729,3.82020129870565,3.47251772409079
"ENSMUSG00000002981_Clptm1",4.98873260930189,5.02551592257588,4.99919229928121,4.92374686904765,4.96931778376586,4.79673355950032
"ENSMUSG00000002985_Apoe",0.598921160279901,0.673277381719294,1.65352533444202,2.08980692127665,2.77948563392862,2.14237864176572
"ENSMUSG00000002984_Tomm40",4.17176740343434,4.1875366123594,4.21064150586565,4.3313720768119,4.42343514552921,4.35951735326487
"ENSMUSG00000062300_Nectin2",-0.819261974441526,-1.00837473749572,-1.34897868458375,-0.492016574788204,-0.104515660564738,-0.343957551260205
"ENSMUSG00000002980_Bcam",-0.056386152568667,-0.114121458746748,0.11227446970536,0.437855088395279,0.567004588959296,0.0219848681513622
"ENSMUSG00000053175_Bcl3",-2.54125219876909,-1.57991897934103,-0.985042678043698,1.4621962032566,2.27636010826686,1.91953425360245
"ENSMUSG00000040511_Pvr",3.56056519182691,3.09182526874085,3.53375865357149,3.30338232681487,3.25260094999809,2.92592175516718
"ENSMUSG00000090075_Gm16251",0.440004173748704,0.0647431780894604,0.255285531327897,0.383069704266495,0.269967696901202,0.0398306359615187
"ENSMUSG00000057101_Zfp180",4.04495699920456,4.17784817502533,4.16103786872626,4.39764966442725,4.34732675929928,4.18306547782682
"ENSMUSG00000052675_Zfp112",4.77312833718715,4.60520414826013,4.83934960770496,4.58300532937384,4.43328619683637,4.2866542785634
"ENSMUSG00000047603_Zfp235",2.91330921882594,2.61525466251368,2.8926570848523,2.58455469517775,2.25984754745426,1.84536712236596
"ENSMUSG00000087598_Zfp111",1.95174272867499,2.08305238828956,2.1325981073545,2.01069847697174,1.69852613299273,1.52260598998645
"ENSMUSG00000074283_Zfp109",1.9576222956305,1.76709336275855,2.00795274016925,1.415187119063,1.1363030178466,1.13136587423545
"ENSMUSG00000030486_Zfp108",1.67315913228717,1.54392113698836,1.7955266013277,1.2867658387219,1.16022657225605,0.742019344641136
"ENSMUSG00000055305_Zfp93",1.6587948854613,1.015447875879,1.70980722532031,1.38064594208037,0.915139376661128,0.663619158558194
"ENSMUSG00000050605_Zfp61",1.23379764321713,0.829948950032993,0.912215353730917,0.728956564790641,0.813203025999529,0.158927629077914
"ENSMUSG00000074282_Zfp94",2.47885498244811,2.7168763464347,2.62639326645753,2.30033079477547,2.18602512567201,2.16694665752825
"ENSMUSG00000054342_Kcnn4",-4.46074073113444,-3.46446033796699,-1.21719950404439,0.205002373263982,0.857774766704099,0.328229304973422
"ENSMUSG00000002210_Smg9",4.59126354567391,4.47016318660584,4.61310108325993,4.82829026883819,4.72354867078278,4.57754562870573
"ENSMUSG00000046223_Plaur",-2.54125219876909,-1.19717327550005,-1.49401606370436,-0.0537836337948666,0.687139148629588,0.125891194553497
"ENSMUSG00000054793_Cadm4",-0.180033708104744,-0.179035256312994,-0.203959085580147,-0.0920805942221092,0.155610570902893,-0.190435929213551
"ENSMUSG00000064264_Zfp428",-0.180033708104744,0.0647431780894604,0.224707897960573,0.156826148451887,-0.223294909906593,-0.129333144377416
"ENSMUSG00000041037_Irgq",3.04892076189738,3.08838172798387,3.03383254429944,2.88978675155193,2.94700098112847,2.9777598300653
"ENSMUSG00000051768_Xrcc1",3.62663638818491,3.69109677567721,3.6633935772346,3.84570900865029,3.83885038933224,3.72914759520391
"ENSMUSG00000064254_Ethe1",1.98666598860694,2.07611490902291,2.03022618604971,1.88818180091765,1.93183318459543,1.80419496855555
"ENSMUSG00000074277_Phldb3",-0.528839555674243,-0.60009346005673,-0.0279606336533773,-0.0920805942221092,-0.223294909906593,-0.681336955930837
"ENSMUSG00000040952_Rps19",2.37284357091629,2.59598356605274,2.5296467201278,3.00765272489711,3.03049202491382,3.04778062346798
"ENSMUSG00000040940_Arhgef1",5.26369594182643,5.36062578145794,5.30438383347851,5.77231760154549,5.88676141995809,5.9215956151193
"ENSMUSG00000003380_Rabac1",2.3006655134523,2.17682903775229,2.97763402338498,2.00163478250625,1.9729361397498,1.76181322467917
"ENSMUSG00000040907_Atp1a3",-2.83445723970939,-2.72194631137687,-1.97201015910354,-0.837519146712465,-0.0762883424145552,0.0219848681513622
"ENSMUSG00000003378_Grik5",3.5835606607747,3.26042851542001,3.40671984711152,3.43208351087691,3.60828562923417,3.38272714384591
"ENSMUSG00000045252_Zfp574",1.99812170498427,1.91438734740956,2.1076780575612,2.3440138929833,2.37676696570963,2.05732540898789
"ENSMUSG00000008496_Pou2f2",-2.68041884001867,-2.72194631137687,-1.44403253985164,1.21799738302551,1.26322882455692,0.896915478988526
"ENSMUSG00000054499_Dedd2",4.81096899715196,4.86874908483472,4.60792712430844,4.59661328632444,4.72053491687581,4.97716353449085
"ENSMUSG00000046541_Zfp526",2.27263977300862,2.03377452045406,2.13670991866629,2.44107403852933,2.23753262787162,2.11317696083624
"ENSMUSG00000057177_Gsk3a",3.56056519182691,3.59729961085429,3.51650632615937,3.67805307172524,3.79176771755895,3.57398551684865
"ENSMUSG00000090330_9130221H12Rik",0.700587309946159,0.597782762390447,0.452902339366681,0.528991764644636,0.269967696901202,-0.0143828834007758
"ENSMUSG00000040857_Erf",1.15411158603348,1.30374852759048,1.30460976130008,1.49486037655914,2.01945481534471,1.76181322467917
"ENSMUSG00000005442_Cic",5.0628812405163,5.08287983394123,5.12041817328695,5.56683218383172,5.66381710149406,5.67663592473827
"ENSMUSG00000045039_Megf8",5.18255487916053,5.22058335884191,5.20214864961075,5.48302169601528,5.57149583790415,5.58920301312689
"ENSMUSG00000053714_4732471J01Rik",6.64539853006237,6.57864499169892,6.64879058000731,6.52901967329533,6.3359386856494,6.24302169640602
"ENSMUSG00000003123_Lipe",4.21413395310599,4.17946743957846,4.22808937959924,4.26000335885763,4.34079937505273,3.97272471264336
"ENSMUSG00000074272_Ceacam1",-2.68041884001867,-2.92967570367507,-2.57959393891931,-1.64454164968412,-1.62746216977586,-1.43115704382943
"ENSMUSG00000108553_Gm38569",-1.34754943458116,-1.67035964332821,-1.17581874417326,-1.1245196585697,-1.71179752180585,-1.43115704382943
"ENSMUSG00000057229_Dmac2",4.11634046147039,4.12672769441835,4.09811666824254,3.90524343056446,4.05524506809586,3.79367578171105
"ENSMUSG00000059479_B3gnt8",-3.20285835161157,-2.92967570367507,-1.90285696362979,-2.19167154083991,-1.62746216977586,-1.58675125060499
"ENSMUSG00000060376_Bckdha",5.82113307710118,5.65525446338407,5.79471544595212,6.13863206910312,5.96863567001521,5.85700504184236
"ENSMUSG00000061286_Exosc5",3.9698568400756,3.85812873647146,4.05856974496064,4.16881500264985,3.87363294601424,3.88782479702973
"ENSMUSG00000063439_B9d2",1.37229217265026,1.36194975671657,1.693151994507,1.96012838271672,1.95253103716341,1.77252595350319
"ENSMUSG00000002603_Tgfb1",-1.46847568649161,-1.00837473749572,0.0438601666587705,1.52046947157979,2.10205810708734,1.67882708045793
"ENSMUSG00000002608_Ccdc97",4.0938263410263,3.95206481612763,4.22905254640216,4.10888122643023,4.08210545008158,4.03076608272645
"ENSMUSG00000040725_Hnrnpul1",6.28522507086116,6.21567664175479,6.29811800643649,6.06386082283268,6.12648591067276,5.85038404412565
"ENSMUSG00000002602_Axl",2.23440458640687,3.00317039991713,3.74376678808204,3.90281126622773,4.75432761793124,4.23433713102188
"ENSMUSG00000052974_Cyp2f2",-4.03006884221594,-1.19717327550005,-1.21719950404439,-1.96154112787845,-1.33218101607227,-1.82434358176011
"ENSMUSG00000058709_Egln2",4.64781526494738,4.63855015839918,4.77946656078089,4.92374686904765,4.8016773313965,4.80653965106052
"ENSMUSG00000061479_Snrpa",2.82279414854202,2.86510244937291,2.93340940226886,2.80896315658652,2.85837976807697,2.58973470220328
"ENSMUSG00000078786_BC024978",4.04219288303594,3.75547810407831,3.93651862893246,3.62591995433621,3.57084590871444,3.42408060719003
"ENSMUSG00000003752_Itpkc",3.11617581124647,3.1021068480503,3.18045352213376,3.20612976293539,3.40804621326987,3.14373369331492
"ENSMUSG00000003762_Coq8b",1.94583910201492,2.15065188389365,1.90564591552848,2.46435202669204,2.58109843490681,2.21486210155845
"ENSMUSG00000084974_Gm15567",-0.154441862629127,-0.146213290278523,-0.142876007765012,-0.870423539763433,-0.738599817871904,-0.515782963895608
"ENSMUSG00000063160_Numbl",0.568507397377684,-0.212621355040243,0.76060270412595,0.638295913779822,1.14831438365823,0.896915478988526
"ENSMUSG00000040488_Ltbp4",2.30528399320102,2.78653123388599,3.61852582416096,3.24697190544258,3.75296299265174,3.65871313355089
"ENSMUSG00000089832_Shkbp1",0.0574955583195155,-0.114121458746748,0.343312179188374,0.516319451506408,0.88674217019848,0.207105735991715
"ENSMUSG00000040466_Blvrb",0.31733364780095,0.19852813919471,0.579129670396814,1.30161256211894,1.70667184194631,1.42413215844577
"ENSMUSG00000055200_Sertad3",1.22407428470007,0.745017126269968,0.940715593103243,1.26420528660428,1.06205580034864,1.13136587423545
"ENSMUSG00000008384_Sertad1",-0.08028238362995,0.0647431780894604,0.299970124032435,0.578596401638527,0.584791376338536,0.426463726640542
"ENSMUSG00000053198_Prx",-0.703397231560688,-0.35537733913911,-1.21719950404439,-0.19252170820903,-0.133306305767594,-0.390998363563422
"ENSMUSG00000087371_Gm15541",-1.13242268517411,-2.37916168096189,-1.5457936567562,-1.96154112787845,-1.71179752180585,-2.03235041906894
"ENSMUSG00000003363_Pld3",3.01266846347768,2.99583695350707,2.99585683345997,3.29413243511471,3.19586291182424,3.17435042717726
"ENSMUSG00000049643_2310022A10Rik",5.56604828775198,5.50450874105956,5.56647617651836,5.62073438825552,5.50707685678148,5.31012351719422
"ENSMUSG00000004056_Akt2",6.94563277356973,6.97411042514904,6.89834522604087,6.9270358144766,6.99493757873237,7.20628887877811
"ENSMUSG00000040390_Map3k10",3.89523410646015,3.70914601074507,3.91153866799798,3.50605483159887,3.76666368914664,3.55083630408711
"ENSMUSG00000057093_Zfp607b",-0.433419380681417,-0.789839139235765,-0.0652578912301481,-0.805348519154866,-0.192670780397373,-0.343957551260205
"ENSMUSG00000037640_Zfp60",4.28599171262207,4.41349800261213,4.42417887231167,4.08225947465228,4.18917589829889,4.10575110211367
"ENSMUSG00000109143_Gm10046",-2.83445723970939,-2.72194631137687,-2.69178019704021,-1.89232375385951,-2.50114526526612,-1.82434358176011
"ENSMUSG00000030604_Zfp626",3.85484919771218,4.02051695647912,3.90432136640729,4.13605640864487,4.03597912565746,4.00714880312494
"ENSMUSG00000078779_Zfp59",2.98126548325689,3.13585902960536,3.04918362792277,3.32352571008856,3.22734458725214,3.20630761387972
"ENSMUSG00000020420_Zfp607a",3.53719724748808,3.70014961927007,3.73836528214753,3.57183210178505,3.67415303616835,3.35448460048367
"ENSMUSG00000108314_Prkcz2",-1.08330443390446,-1.13145663511338,-1.44403253985164,-0.870423539763433,-1.26692357647734,-1.3360315595001
"ENSMUSG00000070709_Zfp974",4.14625206326761,4.20513150992467,4.17809515799725,3.8757832921206,4.12528413666182,3.94339690016571
"ENSMUSG00000063047_Zfp780b",4.13332315034334,4.16809423473035,4.15901780527681,4.11729747221076,4.04885163138882,4.02629726013863
"ENSMUSG00000096916_Zfp850",-0.666755118192738,-0.645241937208534,-0.380747420622314,-0.278234226871623,0.530759307633721,0.0574583507128255
"ENSMUSG00000030603_Psmc4",3.49738935921506,3.49177352613773,3.53063717325543,3.79152160777468,3.98498423871827,3.91708584371289
"ENSMUSG00000109015_Gm31024",-0.287197780072318,-0.645241937208534,-0.915276892545291,-0.234741523643526,-0.877822966972936,-1.12250016849627
"ENSMUSG00000046865_Fbl",2.95798982423728,2.99215620386534,2.77887400543275,3.26602150991393,3.35979202313364,3.43760581191275
"ENSMUSG00000002409_Dyrk1b",5.19131415499131,4.97885399194606,5.12973136894756,5.44382511089369,5.3791383831195,5.45971914353868
"ENSMUSG00000046058_Eid2",-1.60047298356414,-2.2341481013087,-1.71330685844704,-1.82627579737712,-1.4005306683422,-2.56806382181369
"ENSMUSG00000070705_Eid2b",0.67226347221978,0.654770850725271,0.853468093500602,0.451232427806263,0.2917902567816,0.222814088573096
"ENSMUSG00000003438_Timm50",2.49511661252949,2.51621698370039,2.53588721513466,2.43771773773273,2.48964561837787,2.63446437478809
"ENSMUSG00000003435_Supt5",5.10255933138185,5.28065757920674,5.18785401015831,5.43879734046639,5.55805245512548,5.5312454732188
"ENSMUSG00000037563_Rps16",0.921226270930325,0.846351391327855,1.37591554336869,1.3163080534162,1.45916794539537,1.403604330119
"ENSMUSG00000037552_Plekhg2",0.613890937956682,0.172745274057468,0.672717688488257,1.30161256211894,2.10205810708734,1.69581058584699
"ENSMUSG00000044786_Zfp36",1.58474670630947,1.78422190521307,2.49162602665738,1.79157534902548,1.77798473421308,1.80940620476102
"ENSMUSG00000109455_Gm44710",2.59657131343986,2.84074964658476,2.75767179641545,2.42760173068236,2.64607392292897,2.60779332649182
"ENSMUSG00000003444_Med29",2.38161712170929,2.35934017241513,2.33582464823673,2.18496043480703,2.32479321900755,2.41272924896382
"ENSMUSG00000003437_Paf1",2.78691853708791,2.81180853895813,2.97533990244543,2.52254001349352,2.62043380806532,2.75549988539313
"ENSMUSG00000109336_Samd4b",5.34220185184352,5.37906341883093,5.28089015078681,4.99512559245274,5.13692649168442,5.00808766873251
"ENSMUSG00000060791_Gmfg",-3.69884079841528,-2.92967570367507,-2.37842426107962,-0.570948292177479,-0.783531100001333,-0.489947640385904
"ENSMUSG00000037463_Fbxo27",-2.41433684847742,-2.54039714184597,-2.47550554463331,-2.19167154083991,-1.47228022137838,-2.4638034761804
"ENSMUSG00000030598_Fbxo17",3.29632289186138,2.83665057837908,2.87307378400549,3.09759713182221,3.07836165480776,2.69202517134615
"ENSMUSG00000045948_Mrps12",0.859760165384362,0.691549519133209,1.11755757350253,0.782856289350678,0.653823506673269,0.466599351604169
"ENSMUSG00000070699_Sars2",2.77031178102026,2.62954091294996,2.77624070704616,3.11661229058034,3.19296658143462,3.15605846532017
"ENSMUSG00000030595_Nfkbib",2.53104864150824,2.49035756208555,2.56669109348176,2.65272428912653,2.54974512336723,2.61078124225783
"ENSMUSG00000015149_Sirt2",5.11445042459765,5.09837009657305,5.14410011025156,5.28433669929288,5.24993170298917,5.12241631019337
"ENSMUSG00000051735_Rinl",0.613890937956682,0.762408201108055,0.781762197521478,0.855085064825453,1.06205580034864,1.28889844106003
"ENSMUSG00000015165_Hnrnpl",6.9743727612377,7.04754578998323,6.94026328133302,6.98696232558882,7.01393532340008,6.94585331189544
"ENSMUSG00000109420_Gm44702",-1.46847568649161,-1.57991897934103,-1.5457936567562,-2.36840149885719,-2.10923951510989,-2.36657263826474
"ENSMUSG00000053898_Ech1",3.77219009596878,3.9783490292482,4.05965295812525,3.9064579768618,3.90051251629577,4.07037453444274
"ENSMUSG00000053964_Lgals4",2.58522261273884,2.79077499356416,2.89022366034297,2.53829538054685,2.67956693784874,2.95442770798998
"ENSMUSG00000108930_Gm10648",-1.40674593113627,-1.4948150157322,-1.97201015910354,-1.16476822201292,-2.35835041294046,-1.12250016849627
"ENSMUSG00000054808_Actn4",5.63462958075348,5.66511231482067,5.48738026916171,5.48546187804669,5.65647675783871,5.38968903056514
"ENSMUSG00000053565_Eif3k",3.32844147520886,3.39752664322852,3.48137012531963,3.4883201283323,3.57974306563796,3.59676914016387
"ENSMUSG00000037337_Map4k1",0.834421227083438,0.654770850725271,1.00510508701741,1.48188331788033,2.01290042174003,1.78844735624547
"ENSMUSG00000030592_Ryr1",11.9906487228711,11.9734093035632,11.9201585325788,12.3038205986171,12.2044695108344,12.2842563345855
"ENSMUSG00000097079_Gm26604",-0.00974930636223656,-0.645241937208534,-0.665735274174387,0.0377340867745633,-0.877822966972936,0.857208533521317
"ENSMUSG00000030589_Rasgrp4",-1.40674593113627,-0.789839139235765,0.371499989996275,1.428775311816,1.9796742063447,1.72918932117122
"ENSMUSG00000030590_Fam98c",0.909140767431075,1.015447875879,1.26759016870876,1.33807437681595,1.60574971232045,1.22012870696052
"ENSMUSG00000037239_Spred3",1.79638061973565,1.68739410328651,1.58295414151819,1.54563190002983,1.68209542667361,1.25873806537209
"ENSMUSG00000030591_Psmd8",4.69521263273068,4.58335312145389,4.71217597797028,4.79654362847951,4.50393195375791,4.28291271023869
"ENSMUSG00000049676_Catsperg1",0.280279915130421,-0.0827279832347188,0.299970124032435,0.173064298688111,0.735713049010589,0.356985398288951
"ENSMUSG00000046410_Kcnk6",-2.1897715149878,-1.67035964332821,-0.848729787365565,-0.59824859692844,0.155610570902893,-0.169779451207693
"ENSMUSG00000030588_Yif1b",1.69444085213402,1.68739410328651,2.14081004424157,2.74794059802175,2.51305802948321,2.41614922790796
"ENSMUSG00000074227_Spint2",0.834421227083438,0.476573452950086,0.439650256792302,1.47535075111506,1.369661473807,1.14791609006577
"ENSMUSG00000030584_Dpf1",-0.496326529790075,-0.393388142353291,-0.477990552501402,-0.111617175052255,-0.319272201390379,-0.771830097265004
"ENSMUSG00000030583_Sipa1l3",6.70165913222256,6.66469123687783,6.74333472115725,6.75550815543674,6.6641801292062,6.49403682213947
"ENSMUSG00000109205_Gm44954",-0.180033708104744,-0.556315114496713,-0.380747420622314,-1.16476822201292,-1.08718865726565,-1.29072197069812
"ENSMUSG00000046185_Zfp84",3.04340243495682,3.08146988998049,3.29526164555439,2.84488186040771,2.77948563392862,2.59879226978034
"ENSMUSG00000047473_Zfp30",1.13348284450627,0.796573785239959,1.34070314711697,1.14578617576793,0.942988401065831,0.426463726640542
"ENSMUSG00000011427_Zfp790",3.70387394942267,3.60936321486154,3.73971755576209,3.75827362564835,3.67415303616835,3.42916742969179
"ENSMUSG00000050855_Zfp940",1.21428494856129,1.16678781306155,0.863426936784677,1.17832704845845,0.915139376661128,0.652063063661567
"ENSMUSG00000058402_Zfp420",3.48115347126953,3.58023928066914,3.64763199765744,3.13123050892103,3.16663457464873,3.00299671553546
"ENSMUSG00000062040_Zfp27",3.63399826963208,3.43596732068618,3.68180157639684,3.40484106161476,3.17252780630498,2.91629321649798
"ENSMUSG00000099689_Zfp383",3.47911107753565,3.47076776431115,3.66196780076628,3.61109782213195,3.35720706406771,3.01432369433974
"ENSMUSG00000059975_Zfp74",3.9508231594085,3.87421566416313,4.04987463550065,3.69782896340405,3.68656140872206,3.41214113668231
"ENSMUSG00000063623_C230062I16Rik",1.18451196588142,0.813357877705767,1.244913697005,1.1539904628109,0.942988401065831,0.867238193211069
"ENSMUSG00000074221_Zfp568",5.23069289650567,5.32595535177392,5.19329280091091,5.04340053432156,5.19236156275144,5.01993695351069
